Text_ID,Product_Type,processed_Product_Description,Sentiment
4400,9,way android party hewlitt packard badass thing goiing free food booze music love sxsw,2
2234,9,marissa mayer google connect digital amp physical world mobile link sxsw link,2
7840,2,2 ipad 2 acquired line store opened ipads within 20 min bad way go apple sxsw team,3
6763,9,rt mention ppl authoritzed scrape republish page r google bing bing google mention qagb sxsw,2
529,9,tessie frontwoman intimate stranger ink painful place get ink respect location link sxsw,2
7761,6,booyah rt mention mention synced ipad2 full apple joy sxsw,3
5048,9,rt mention mention bahrain govt turned google earth result people learned govt turn back sxsw,2
6778,9,rt mention yet another line austin apple store ipad 2 going well around block sxsw,2
3922,9,line mention rob apple ipad2 sxsw,2
331,6,last year sxswi everbody talking ipad year social medium driven revolution year better sxsw,3
4054,9,sxsw html5 likely javascript integration mention browser compete collaborate system amoral,2
402,9,tool collaboration across boundary google webex dropbox whiteboarding basecamp ipad sxsw evolvingworkplace,2
4639,6,ipad lounge mention free daily sxsw free coffee ipad art recharge refresh åç austin detail link,3
1550,9,mention mention mention hmmm fast apple build new store time sxsw link,2
7718,9,special promo sxsw attendee link meetchu capture lykwxhpyterh tt66h9tjn4ye rt6n79xp37ff typ63mmam7w3,2
5357,9,rt mention 4g connectivity iphone smart phone joe berry sxsw connectedcar,2
72,3,rt mention come party google tonight sxsw link band food art ice cream nifty interactive map,3
127,6,haz ipad2 ifrom sxsw gr8 link,3
281,2,technews apple save sxsw set open store link apple sxsw tech,3
6814,9,rt mention tonight mention checking kill mention checking gsd amp party come say hi sxsw sxswi music,2
3110,7,tyson new game iphone one ca good original mike tyson punchout link sxsw,2
1627,9,mention mention send early app access io android glad qa team help sxsw,2
1469,9,link edchat musedchat sxsw sxswi classical newtwitter,2
6956,5,rt mention 150 million mobile user google map 40 google map usage mobile device map sxsw,3
5694,9,rt mention dude dude check tweet anything amp naked lady response bot tell gaimed one free sxsw,2
6705,9,rt mention sxsw recap day 4 greaaat exploring brand mascot digital age link sxsw hotsheet,2
5369,3,diabetes plate thanks google already covered link sxsw,1
4745,9,always wanted rt mention sound voice shot exploiting apple amp best buy return policy imacs brilliant sxsw,0
1798,9,sxsw 2011 new iphone app page missing see breakout link,2
3134,9,imagine every company 20 concept like google bavcid sxsw,3
5127,9,rt mention mention google analytics visit ipad iphone ranked top 5 way people access newsapps sxsw,2
5137,3,rt mention mention html5 google saying easeljs favorite canvas library sxsw,3
3266,9,right wow rt mention wiebe walking conceptual graphing link sxsw mention loving,2
3223,9,notetaking bingo pull ipad 2 moleskin sxsw,2
2877,9,release android app cluster gt link sxsw,2
650,9,brilliant idea mention mention search engine ranking session small room 75 people locked sxsw,2
825,9,google launch social network today mention sxsw update status share video amp photo circle friend link,2
6811,9,rt mention tomorrow panel cs feature folk opera chrome ie mozilla amp w3c apple downstairs selling ipads sxsw,2
3827,6,ipad rt mention decision 2 lug laptop 2 sxsw feel like missing right arm left arm since southpaw,3
1665,3,ideally quot google logo bring people together quot mention creative lead google doodle team gsdm googledoodle sxsw,3
608,9,post nothing sxsw link,2
9072,8,mention iphone 4 case rad ready stop tomorrow get sxsw zazzlesxsw sxswi link,3
785,9,google launch major new social network called circle possibly today link sxsw via mention mention,2
4903,3,google doodle always strive respect complement original artwork googledoodle sxsw,3
6099,9,rt mention prefer news iphone ipad droid mention apps mention mention amp aarpbulletin mobile apps sxsw,2
6810,9,rt mention tomorrow charles chen speaking android chromeos access mention google booth exhibit hall 3 mention 1pm sxsw,2
6402,2,rt mention oh god rt mention rumor apple opening temp store austin sxsw amp ipad 2 launch link,3
3638,9,mention looking space set meeting sxsw stop arthaus check link,2
4040,5,new social network google news abuzz launch googlecircles sxsw,3
2185,3,ppl spoken quot great sxsw session bing google danny sullivan bring back next year larger room quot qagb sxswi,3
5916,9,rt mention google launch social network google circle point sxsw today link sxsw,2
5736,0,rt mention forgot iphone sxsw android knife gun fight,3
6558,2,rt mention rt mention heard apple store downtown austin pic already gowalla link sxsw,3
6643,9,rt mention scoping venue 4 mention cloudcamp austin valhalla lounge great whiskey amp beer plus demolition man pinball link sxsw,2
7972,1,socialmuse android available genius lookalike music listening appcircus sxsw,3
1360,3,awesome google map sxsw great job google,3
48,9,orly mention google set launch new social network circle today,2
8095,2,rt mention apple opening temp store downtown austin sxsw ipad 2 anyone,3
7344,7,ipad download broadfeed app better content delivery link sxsw,3
8118,9,google test sxsw link,2
6877,9,rt mention giving away ipad 2 kick time sxsw visit fb page info link,2
5719,9,rt mention find mention playing sxsw eventseekr app android got u link,2
1082,2,exclusive shot sxsw popup apple store link,3
236,8,meant also wish sxsw dyac stupid iphone,1
7912,3,80 theem google party spazmatic stage hoooooooooooooo sxsw,3
4917,9,speaking mapping mention sxsw mindjet give away ipad 2 best show entering ez see detail link,2
4514,9,man panhandling ipad 2 sxsw world coming lt seriously gt link mention mention mention,2
450,9,web devs wait line ipad 2 sxsw signup new relic using promo sxsw2011 eligible win one link,2
479,2,even begin apple win sxsw link tc apple ipad2 sxsw,3
2173,9,launched ipad app sxsw get detail first edition free link,2
2376,8,pretty excited iphone stop working sxsw amp,1
5781,9,rt mention going sxsw checkin friend austin apps link iphone,2
7946,9,apple fan look like 3rd apple store opening austin sxsw full u go2 1 4 san antonio,2
7103,9,apple opening temporary store downtown austin sxsw ipad 2 launch link cc mention,2
8581,9,google hotpot activity map week austin tx sxsw suxsw link,2
1937,8,realized havnt used laptop since thursday pure iphone sprinkle ipad2 top apple sxsw,3
7403,9,sxsw store set right 6th fellow truck driver delivering furniture,2
8437,6,saw ipad 2 close first time sxsw shiny,3
1163,9,z27 law link code valid infektd sxsw zlf,2
5663,9,rt mention design ipad like design 101 class someone give talk assume ditch previous experience sxsw,2
5189,9,rt mention quot kid grow thinking new york time google separate industry quot mention bvj sxsw,2
155,9,marc ecko sxsw launch iphone app autodial political change link edreform edtech eduvc fightthepaddle,2
5329,9,rt mention wahoo sxsw party free beer taco ritas thurs link,2
2062,9,new ipad apps speech therapy communication showcased sxsw mention link,2
5314,2,rt mention sxsw rt mention wow apple right thing japan must read link,3
2598,6,dgtltribe sxsw openbeta6 ipad fantastic going squeeze,3
7804,9,yes rumor true come play mention ipad booth sxsw exhibit hall 3 ipad ipad2 giant quot quot,3
58,9,link rt mention sxsw check holler gram ipad app mention link,2
4714,6,agreed novelty ipad news apps fade fast among digital delegate link medium sxsw via mention,1
1256,9,listening developer netflix app iphone talk mistake made ap interesting stuff sxsw,2
2882,9,ca believe built sxsw apple store 2 day link,2
6392,3,rt mention 150 million mobile google map user mention sxsw science,3
5118,7,rt mention mention congrats iphone app featured sxsw,3
1610,9,link mention longest line sxsw apple store course link,2
2039,2,mention apple great turning new old sxsw,3
1819,7,great festival app sxsw featured app store work google map plan schedule free,3
7586,9,google circle google major socialnetwork premier sxsw today tech geek socialmedia googlecircles,2
676,3,google interested location based tech indoor venue business convention center etc tech need improve first sxsw,1
6226,6,rt mention ipad 2 sxsw thanks mention fxsw,3
6743,6,rt mention ipad 2 go sale next friday austin apple store going busy sxsw,3
8200,9,g dammit sxsw last year stole bike year iphone,2
5348,9,rt mention 1100 mile go roughly 4 tank gas 19 hour per google sxsw,2
757,9,google launch major new social network called circle link sxsw,2
1983,9,mention mention sxsw industry party mention gsd amp 64 others link,2
2529,9,mention austin mention sxsw link,2
8459,9,oh another way talk shit net google launch major new social network called circle possibly today link sxsw,1
4647,6,mention nice vid ipad 2 sxsw hope mention behind camera link,3
3267,9,food4thought juxtaposed ipad sxsw rocking lybian rebel thwarted gorgeous day la amp japan reeling,3
3977,7,great talk mention designing good tapworthy ipad apps may actually pick book sxsw,3
4966,9,google session waiting marissa mayer sxsw,2
7822,9,miss mention ipad app design talk morning sxsw,2
188,9,love 2 entertain grateful link edchat musedchat sxsw sxswi classical newtwitter,2
3714,9,typing 4 day ipad finger feel seriously weird real keyboard sxsw uselessobservations,2
8694,9,best sxsw iphone charger,2
5843,9,rt mention google launching secret new social network called quot circle quot sxsw,2
6412,9,rt mention one minute ago guy spoke outside apple austin store would got hand ipad waited since sxsw,2
3586,6,dang touched ipad want sigh sxsw,3
38,3,mention false alarm google circle coming probably ever link google circle social sxsw,1
3528,2,bought ipad2 downtown austin apple store 5 min wait line get salesperson darryl excellent sxsw,3
4677,9,ugh think effectively broken sxsw party google calendar much going psychedthough,2
6107,9,rt mention able attend sxsw buy ipad today consider saving earthquake relief guilttrip,2
3527,9,bought mophie juice pack air rechargeable battery case iphone would come handy week sxsw,2
7322,9,geek amp gadget today superstar people lined 3 hr sxswpopup shop buy ipad 2 amp girl begging 2 hug crowley sxsw,2
8660,9,room full ipad design headache talk sxsw,3
310,7,ipad apps like software development release start working update sxsw,3
6393,7,rt mention nyt app ipad quot amazing way serve readership quot quot market opportunity ca quot sxsw newsapps,3
8093,6,think people stroke year website need ipad ready poursite sxsw,3
3876,9,mention u quot google launch major new social network called circle possibly today quot link sxsw,2
8210,5,ca wait anymore quot google launch major new social network called circle quot via mention link google circle sxsw,3
8604,9,attending sxsw want explore austin check mention austin link via mention,2
7802,9,per rumor google may preview big social strategy costume party sxsw yep http link,2
